workerCounter,assignmentId,workerId,hitId,trial type,reaction time,score,stimulus1,stimulus2 
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3307,3,13,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2689,1,17,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3949,2,4,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,11599,2,5,1
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2223,1,22,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3924,1,13,3
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3100,2,15,6
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3877,1,15,12
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3165,1,10,25
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2222,1,13,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3526,2,3,9
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3738,2,2,19
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2349,1,3,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2308,2,20,2
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,5279,2,20,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2475,2,6,7
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,1785,2,11,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4264,2,23,12
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,7613,3,7,16
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2713,3,25,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,3,4326,true,8,8
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2582,1,11,21
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2644,2,15,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,21703,2,3,9
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3673,3,5,1
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2586,2,20,2
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2424,2,15,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2147,1,13,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4470,2,2,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,9566,1,17,22
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2623,2,7,16
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2647,3,9,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2155,2,20,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2796,3,11,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4387,1,15,12
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2273,1,17,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,5372,2,13,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,44401,3,25,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,16276,1,19,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2626,1,22,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2054,1,17,1
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,6007,1,3,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2690,2,4,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,7733,2,8,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,9149,1,13,3
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3321,2,3,15
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2905,2,7,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,8403,2,7,9
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3592,2,23,12
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4189,2,2,19
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3854,1,10,25
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2959,1,15,6
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2592,1,17,16
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3423,2,6,7
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,0,5771,3,14,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,1,4286,6,31,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,1,4131,2,10,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,1,3126,3,27,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,1,2903,4,10,32
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,1,3575,6,40,14
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3343,1,21,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3799,2,26,31
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4120,5,28,37
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2746,6,34,37
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4210,6,31,29
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5536,4,39,36
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,6522,3,37,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,6345,6,33,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,8633,6,38,22
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2478,3,10,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4208,2,38,32
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5555,2,11,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5836,2,26,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,8808,1,22,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4206,1,23,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3335,6,35,14
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3272,7,39,33
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5463,4,40,24
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5151,5,36,20
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4869,5,24,39
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3912,3,37,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3601,4,17,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4750,6,11,33
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,7439,3,38,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,6510,4,31,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5334,2,33,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3914,1,27,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4870,8,34,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3631,6,22,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3951,3,29,30
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3099,6,34,35
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3567,7,24,20
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2946,7,32,24
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,3,2538,true,40,40
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4912,3,29,30
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5977,2,36,20
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3286,1,21,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3520,6,34,35
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4592,3,40,24
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3602,1,38,32
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3704,6,38,22
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,6276,4,26,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3500,3,39,36
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3628,4,37,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2566,2,37,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4621,5,35,14
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,8017,6,31,29
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,7965,4,22,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2680,8,33,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5586,6,26,31
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3337,8,24,20
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2922,6,11,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3890,5,22,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3200,2,10,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4794,5,33,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4315,5,24,39
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3571,8,34,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3608,7,32,24
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2909,6,31,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3413,5,28,37
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3369,2,23,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4030,6,34,37
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5003,3,38,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5319,4,17,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4913,6,39,33
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3186,5,11,33
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4289,2,27,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5341,2,39,33
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3732,4,37,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5056,3,29,30
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,6957,3,38,32
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3895,2,26,31
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5218,6,24,20
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2901,8,34,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4490,4,24,39
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,7360,1,21,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3842,6,28,37
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5213,3,38,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5766,3,10,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,10571,4,34,37
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4677,6,31,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3180,7,33,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3280,4,40,24
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3994,3,22,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5803,2,37,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,8203,1,27,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3213,4,17,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,15264,7,38,22
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,6183,2,26,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,10980,4,33,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3365,5,11,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5905,6,35,14
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5602,5,11,33
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,11562,2,22,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4574,2,39,36
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,6035,6,34,35
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4640,4,36,20
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,7369,1,23,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3133,5,31,29
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5056,8,32,24
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,3,2782,true,11,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,6303,5,33,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3890,5,31,29
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4294,3,10,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,12524,6,37,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2686,4,26,31
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3877,3,39,36
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3120,7,11,33
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3871,5,22,11
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4124,7,38,22
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5535,5,11,38
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3087,7,24,20
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3339,4,17,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4716,6,33,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3357,4,26,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3345,6,34,37
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5140,4,38,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5549,8,34,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3874,1,27,10
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4855,5,35,14
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3478,3,36,20
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4218,2,23,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2887,8,32,24
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,7302,3,29,30
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,8162,5,34,35
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2587,4,24,39
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5196,4,39,33
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5362,1,21,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,4185,3,22,28
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3147,5,31,25
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3140,5,28,37
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,2893,2,37,17
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,3224,3,38,32
9,debugTG0AA1,debugMGHMKI,debugAD0CEK,2,5168,5,40,24
